id,name,type,level,description,difficulty,aliases,url,resource_type
l3_multihead_attention_class_implementation,MultiHeadAttention类实现,KnowledgePoint,L3,实现完整的多头注意力模块，包括线性投影层、注意力汇聚、多头并行计算和输出投影的完整流程。,高,"MultiHeadAttention implementation,multi-head attention module coding",,
l3_generate_valid_attention_weights,生成有效的注意力权重,KnowledgePoint,L3,通过对随机矩阵应用softmax运算，确保每行构成有效的概率分布，从而生成合法的注意力权重,中等,"generate valid attention weights,softmax normalization for attention",,
l3_nadaraya_watson_kernel_regression,Nadaraya-Watson核回归,KnowledgePoint,L3,1964年提出的非参数回归方法，被视为具有注意力机制的早期机器学习模型，通过对邻近点加权平均进行预测。,中等,"Nadaraya-Watson kernel regression,kernel regression with attention",,
l3_design_attention_models_with_cues,基于注意力提示设计注意力模型,KnowledgePoint,L3,利用注意力提示（如位置、内容等）构建能够动态分配注意力权重的深度学习模型。,中等,designing attention models using cues,,
l3_build_transformer_with_multi_head_self_attention,构建基于多头自注意力的Transformer,KnowledgePoint,L3,实现完整的Transformer架构，包括多头自注意力层、位置编码、前馈网络和残差连接。,高,building Transformer with multi-head self-attention,,
l3_compute_attention_weights_with_gaussian_kernel,使用高斯核计算注意力权重,KnowledgePoint,L3,"根据公式 α(x, x_i) = softmax(-0.5*(x - x_i)^2) 计算查询x与每个键x_i之间的注意力权重，用于非参数注意力汇聚。",中等,compute attention weights with Gaussian kernel,,
l3_implement_parametric_nw_regression,实现带参数的Nadaraya-Watson回归模型,KnowledgePoint,L3,"定义一个神经网络层，包含可学习参数w，通过 α(x, x_i) = softmax(-0.5*((x - x_i)*w)^2) 计算注意力权重，并使用批量矩阵乘法聚合值。",高,"implement parametric NW regression,trainable attention pooling implementation",,
l3_prepare_key_value_pairs_for_training,为训练准备键值对,KnowledgePoint,L3,"将训练数据转换为键值对格式，排除自身样本以避免过拟合，形成形状为(n_train, n_train-1)的键和值张量用于模型训练。",中等,prepare key-value pairs for attention training,,
l3_visualize_attention_weights_heatmap,可视化注意力权重热力图,KnowledgePoint,L3,使用热力图展示查询（测试输入）与键（训练输入）之间的注意力权重分布，验证注意力机制是否关注邻近样本。,基础,"visualize attention heatmap,attention weight visualization",,
l3_implement_masked_softmax,实现掩蔽softmax函数,KnowledgePoint,L3,编写支持1D或2D有效长度输入的masked_softmax函数，对超出有效长度的位置使用大负数掩蔽，确保softmax输出为0。,中等,"masked softmax implementation,implement masked softmax",,
l3_implement_additive_attention_layer,实现加性注意力层,KnowledgePoint,L3,构建包含可学习参数W_q、W_k和w_v的加性注意力神经网络模块，支持批量输入并集成掩蔽softmax和dropout。,高,"additive attention implementation,implement additive attention",,
l3_implement_scaled_dot_product_attention_layer,实现缩放点积注意力层,KnowledgePoint,L3,构建基于矩阵乘法的缩放点积注意力模块，自动处理查询-键点积、维度缩放、掩蔽softmax和加权值聚合。,中等,"scaled dot-product attention implementation,implement scaled dot-product attention",,
l3_multi_head_self_attention_implementation,多头自注意力实现,KnowledgePoint,L3,使用多头注意力机制对输入张量执行自注意力计算，输入和输出形状保持一致，适用于批量处理序列数据。,高,"multi-head self-attention implementation,多头自注意力计算",,
l3_sinusoidal_positional_encoding_implementation,正弦位置编码实现,KnowledgePoint,L3,基于正弦和余弦函数的位置编码实现方法，通过交替使用sin和cos函数在不同维度上生成具有频率递减特性的位置嵌入矩阵。,高,"sinusoidal positional encoding,三角函数位置编码",,
l3_access_specific_layer_params,访问特定层的参数,KnowledgePoint,L3,通过索引或命名方式访问神经网络中某一层的权重和偏置参数，例如 net[1].bias.data()。,基础,"access layer-specific parameters,layer parameter indexing",,
l3_collect_all_parameters,一次性收集所有参数,KnowledgePoint,L3,使用框架提供的方法（如 collect_params()、named_parameters() 或 get_weights()）递归地获取整个模型的所有参数。,基础,"collect all model parameters,recursive parameter collection",,
l3_access_nested_block_params,从嵌套块中访问参数,KnowledgePoint,L3,通过多级索引（如 rgnet[0][1][0].bias）访问嵌套神经网络模块中的深层参数。,中等,"nested block parameter access,hierarchical parameter indexing",,
l3_builtin_initialization,使用内置初始化方法,KnowledgePoint,L3,调用深度学习框架提供的初始化器（如 Normal、Constant、Xavier）对模型参数进行初始化。,基础,"built-in initialization,framework-provided initializers",,
l3_custom_initialization,自定义参数初始化,KnowledgePoint,L3,实现用户自定义的初始化逻辑（如混合均匀分布与零值），通过继承 Initializer 类或定义初始化函数完成。,高,"custom weight initialization,user-defined initializer",,
l3_direct_parameter_assignment,直接修改参数值,KnowledgePoint,L3,"绕过初始化器，直接对参数张量赋值（如 net[0].weight.data()[0,0] = 42）以实现精确控制。",中等,"direct parameter assignment,manual weight setting",,
l3_implement_parameter_binding,实现参数绑定,KnowledgePoint,L3,在不同层之间共享同一组参数对象，确保它们在训练过程中同步更新，通常通过传递 params 引用或重复使用同一层实例实现。,高,"implement parameter tying,shared layer instantiation",,
l3_define_custom_block,定义自定义块,KnowledgePoint,L3,通过继承框架基类（如nn.Block、nn.Module等），实现构造函数和前向传播函数来创建自定义神经网络块。,中等,"implement custom block,create custom module",,
l3_implement_sequential_block,实现顺序块,KnowledgePoint,L3,通过维护有序模块列表并依次调用其前向传播函数，构建自定义的顺序执行块（如MySequential）。,中等,"build sequential container,implement MySequential",,
l3_use_control_flow_in_forward,在前向传播中使用控制流,KnowledgePoint,L3,在自定义块的前向传播函数中嵌入Python控制流（如while循环、条件判断）以实现动态计算逻辑。,高,"dynamic computation graph,control flow in forward pass",,
l3_share_layer_parameters,共享层参数,KnowledgePoint,L3,在模型中多次调用同一个层实例，使其参数在不同位置被复用，实现参数共享。,中等,"parameter sharing,reuse layer",,
l3_nest_blocks_recursively,递归嵌套块,KnowledgePoint,L3,将块作为子组件嵌套在其他块中，形成层次化、模块化的复杂网络结构。,高,"nested blocks,hierarchical model construction",,
l3_infer_layer_shapes_from_input,从输入数据推断层参数形状,KnowledgePoint,L3,当数据首次通过未初始化的网络时，框架根据输入维度依次推断每一层权重矩阵的形状，从而完成参数初始化。,中等,"shape inference from input,dynamic shape resolution",,
l3_initialize_network_with_data_pass,通过数据传递触发网络初始化,KnowledgePoint,L3,在延后初始化机制下，调用模型处理实际输入数据（如 net(X)）会触发框架自动完成所有未初始化层的参数初始化。,基础,"trigger initialization via forward pass,data-driven initialization",,
l3_implement_parametric_custom_layer,实现带参数的自定义层,KnowledgePoint,L3,在自定义层中通过框架提供的参数管理机制（如params.get、nn.Parameter、add_weight等）声明可训练参数，并在前向传播中使用这些参数进行计算。,高,"building layer with trainable parameters,building non-parametric layer,implementing parametric custom layer,implementing parameterless custom layer",,
l3_integrate_custom_layer_into_model,将自定义层集成到模型中,KnowledgePoint,L3,将自定义层作为组件添加到序列模型（如nn.Sequential）或其他复杂架构中，与其他内置或自定义层组合使用。,中等,"integrating custom layer into neural network,using custom layer in model",,
l3_save_single_tensor,保存单个张量,KnowledgePoint,L3,调用框架的save函数，将单个张量写入指定文件路径。,基础,"save tensor,serialize single tensor",,
l3_load_single_tensor,加载单个张量,KnowledgePoint,L3,调用框架的load函数，从指定文件路径读取并还原单个张量。,基础,"load tensor,deserialize single tensor",,
l3_save_tensor_list,保存张量列表,KnowledgePoint,L3,将多个张量组成列表并通过save函数一次性保存到文件中。,基础,save list of tensors,,
l3_load_tensor_list,加载张量列表,KnowledgePoint,L3,从文件中加载张量列表，并解包为多个独立张量变量。,基础,load list of tensors,,
l3_save_tensor_dict,保存张量字典,KnowledgePoint,L3,将字符串键映射到张量值的字典结构保存到文件，常用于保存模型权重。,中等,"save dictionary of tensors,save state dict",,
l3_load_tensor_dict,加载张量字典,KnowledgePoint,L3,从文件中加载张量字典，用于恢复模型参数或其他结构化张量数据。,中等,"load dictionary of tensors,load state dict",,
l3_save_model_parameters,保存模型参数,KnowledgePoint,L3,调用模型或框架特定方法（如save_parameters、state_dict保存等）将整个网络的可训练参数序列化到文件。,中等,"save model weights,checkpoint model parameters",,
l3_load_model_parameters,加载模型参数,KnowledgePoint,L3,在重新实例化相同模型结构后，从文件加载已保存的参数并注入到模型中，以恢复训练状态。,中等,"load model weights,restore model from checkpoint",,
l3_implement_vgg_block,实现VGG块,KnowledgePoint,L3,在深度学习框架中编写函数实现VGG块，包括指定卷积层数量、输入/输出通道数，并依次添加卷积层（带ReLU激活）和最大汇聚层。,中等,"implement VGG block,code VGG module",,
l3_construct_vgg_network,构建VGG网络,KnowledgePoint,L3,通过循环调用VGG块函数并传入预定义的卷积层数与通道数组合（如conv_arch），堆叠多个VGG块，再连接展平层和全连接层以完成整个VGG网络的构建。,中等,"build VGG network,assemble VGG architecture",,
l3_analyze_layer_output_shapes,分析各层输出形状,KnowledgePoint,L3,通过向网络输入固定尺寸张量（如1×1×224×224），逐层前向传播并打印每层输出的形状，验证空间维度是否按预期减半及通道数变化是否符合设计。,基础,"trace layer shapes,output shape analysis",,
l3_train_vgg_on_fashion_mnist,在Fashion-MNIST上训练VGG,KnowledgePoint,L3,将输入图像调整为224×224，使用轻量化VGG变体，在适当学习率（如0.05）和批量大小（如128）下进行模型训练，并利用GPU加速。,中等,"train VGG on Fashion-MNIST,VGG training pipeline",,
l3_construct_googlenet,构建GoogLeNet模型,KnowledgePoint,L3,按顺序堆叠初始卷积模块、多个Inception块（b3-b5）、最大汇聚层和全局平均汇聚层，最终接分类头，完成完整GoogLeNet网络的搭建。,高,"build GoogLeNet,assemble GoogLeNet architecture",,
l3_channel_reduction_with_1x1,使用1×1卷积进行通道降维,KnowledgePoint,L3,在3×3和5×5卷积前插入1×1卷积层，以减少输入通道数，从而降低计算复杂度和参数量。,中等,"channel reduction with 1x1 convolution,bottleneck with 1x1",,
l3_bn_implementation_fully_connected,全连接层中的批量规范化实现,KnowledgePoint,L3,在全连接层中，批量规范化对每个特征维度（axis=0）计算小批量均值和方差，并进行标准化，随后应用可学习的γ和β参数。,中等,"BN in fully connected layers,dense layer batch norm",,
